InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RefundAmount,ReturnReason,ReturnReasonClean,Date
C537677,21166,-1,2010-12-08 09:55:00,1.95,14796.0,United Kingdom,1.95,damaged,Damaged,2010-12-08
C537684,22301,-1,2010-12-08 10:18:00,2.55,14901.0,United Kingdom,2.55,Damaged,Damaged,2010-12-08
C537684,22730,-1,2010-12-08 10:18:00,3.75,14901.0,United Kingdom,3.75,Defective,Defective,2010-12-08
537687,84840,-9,2010-12-08 10:26:00,0.0,,United Kingdom,0.0,,Unspecified,2010-12-08
C537746,22156,-1,2010-12-08 11:03:00,0.85,15021.0,United Kingdom,0.85,Wrong Item,Wrong Item,2010-12-08
C537746,21558,-1,2010-12-08 11:03:00,2.55,15021.0,United Kingdom,2.55,Damaged,Damaged,2010-12-08
C537746,71477,-1,2010-12-08 11:03:00,3.25,15021.0,United Kingdom,3.25,Damaged,Damaged,2010-12-08
C537756,21914,-24,2010-12-08 11:33:00,1.25,14952.0,United Kingdom,30.0,Defective,Defective,2010-12-08
C537756,84949,-8,2010-12-08 11:33:00,1.65,14952.0,United Kingdom,13.2,Changed Mind,Changed Mind,2010-12-08
C537756,21275,-4,2010-12-08 11:33:00,14.95,14952.0,United Kingdom,59.8,Wrong Item,Wrong Item,2010-12-08
C537763,85068,-1,2010-12-08 12:03:00,7.95,16713.0,United Kingdom,7.95,,Unspecified,2010-12-08
C537788,90062,-1,2010-12-08 12:49:00,12.75,15916.0,United Kingdom,12.75,Late Delivery,Late Delivery,2010-12-08
C537788,16202E,-1,2010-12-08 12:49:00,5.55,15916.0,United Kingdom,5.55,Wrong Item,Wrong Item,2010-12-08
C537797,22501,-1,2010-12-08 13:07:00,8.5,13113.0,United Kingdom,8.5,Late Delivery,Late Delivery,2010-12-08
C537797,22423,-2,2010-12-08 13:07:00,10.95,13113.0,United Kingdom,21.9,Wrong Item,Wrong Item,2010-12-08
C537797,22469,-1,2010-12-08 13:07:00,1.45,13113.0,United Kingdom,1.45,Defective,Defective,2010-12-08
C537798,22357,-1,2010-12-08 13:07:00,4.25,16553.0,United Kingdom,4.25,Damaged,Damaged,2010-12-08
C537805,35004C,-1,2010-12-08 13:18:00,4.65,15311.0,United Kingdom,4.65,Defective,Defective,2010-12-08
C537805,40001,-2,2010-12-08 13:18:00,0.64,15311.0,United Kingdom,1.28,Wrong Item,Wrong Item,2010-12-08
C537805,85047,-1,2010-12-08 13:18:00,5.55,15311.0,United Kingdom,5.55,Changed Mind,Changed Mind,2010-12-08
C537805,22719,-3,2010-12-08 13:18:00,1.06,15311.0,United Kingdom,3.18,Damaged,Damaged,2010-12-08
C537805,20798,-4,2010-12-08 13:18:00,1.65,15311.0,United Kingdom,6.6,Late Delivery,Late Delivery,2010-12-08
C537805,22198,-1,2010-12-08 13:18:00,1.45,15311.0,United Kingdom,1.45,Damaged,Damaged,2010-12-08
C537805,22197,-1,2010-12-08 13:18:00,0.72,15311.0,United Kingdom,0.72,Damaged,Damaged,2010-12-08
C537805,20829,-1,2010-12-08 13:18:00,2.1,15311.0,United Kingdom,2.1,Damaged,Damaged,2010-12-08
C537805,22571,-1,2010-12-08 13:18:00,0.85,15311.0,United Kingdom,0.85,Damaged,Damaged,2010-12-08
C537807,84949,-5,2010-12-08 13:23:00,1.65,13495.0,United Kingdom,8.25,Late Delivery,Late Delivery,2010-12-08
C537807,21730,-3,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,14.85,WRONG ITEM,Wrong Item,2010-12-08
C537807,21143,-1,2010-12-08 13:23:00,1.95,13495.0,United Kingdom,1.95,Late Delivery,Late Delivery,2010-12-08
C537807,21812,-6,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,29.700000000000003,,Unspecified,2010-12-08
C537812,21843,-10,2010-12-08 13:33:00,9.95,14299.0,United Kingdom,99.5,Damaged,Damaged,2010-12-08
C537812,22423,-10,2010-12-08 13:33:00,10.95,14299.0,United Kingdom,109.5,Damaged,Damaged,2010-12-08
C537814,20703,-3,2010-12-08 13:43:00,4.25,12712.0,Germany,12.75,Changed Mind,Changed Mind,2010-12-08
C537820,22627,-1,2010-12-08 14:10:00,8.5,16016.0,United Kingdom,8.5,WRONG ITEM,Wrong Item,2010-12-08
C537821,85048,-3,2010-12-08 14:20:00,6.95,18193.0,United Kingdom,20.85,Defective,Defective,2010-12-08
C537824,22220,-1,2010-12-08 14:27:00,9.95,12870.0,United Kingdom,9.95,Changed Mind,Changed Mind,2010-12-08
C537824,22784,-1,2010-12-08 14:27:00,4.95,12870.0,United Kingdom,4.95,Damaged,Damaged,2010-12-08
C537832,22073,-2,2010-12-08 14:52:00,3.75,16858.0,United Kingdom,7.5,Damaged,Damaged,2010-12-08
C537832,21531,-4,2010-12-08 14:52:00,2.1,16858.0,United Kingdom,8.4,Changed Mind,Changed Mind,2010-12-08
C537832,21527,-2,2010-12-08 14:52:00,6.95,16858.0,United Kingdom,13.9,Late Delivery,Late Delivery,2010-12-08
C537834,22697,-1,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,2.95,Damaged,Damaged,2010-12-08
C537834,21314,-1,2010-12-08 14:54:00,2.1,13267.0,United Kingdom,2.1,,Unspecified,2010-12-08
C537834,22798,-3,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,8.850000000000001,damaged,Damaged,2010-12-08
C537835,22138,-3,2010-12-08 14:57:00,4.95,14618.0,United Kingdom,14.85,,Unspecified,2010-12-08
C537838,22299,-4,2010-12-08 15:01:00,1.25,13115.0,United Kingdom,5.0,damaged,Damaged,2010-12-08
C537853,79000,-1,2010-12-08 15:57:00,0.85,13370.0,United Kingdom,0.85,Damaged,Damaged,2010-12-08
C537853,22940,-1,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,4.25,WRONG ITEM,Wrong Item,2010-12-08
C537853,22169,-2,2010-12-08 15:57:00,8.5,13370.0,United Kingdom,17.0,Changed Mind,Changed Mind,2010-12-08
C537853,22697,-1,2010-12-08 15:57:00,2.95,13370.0,United Kingdom,2.95,,Unspecified,2010-12-08
C537853,22960,-2,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,8.5,Damaged,Damaged,2010-12-08
C537856,37370,-2,2010-12-08 15:59:00,1.25,14388.0,United Kingdom,2.5,Changed Mind,Changed Mind,2010-12-08
C537856,21843,-1,2010-12-08 15:59:00,10.95,14388.0,United Kingdom,10.95,Damaged,Damaged,2010-12-08
C537857,D,-1,2010-12-08 16:00:00,267.12,17340.0,United Kingdom,267.12,Damaged,Damaged,2010-12-08
C537860,84406B,-8,2010-12-08 16:15:00,3.25,16252.0,United Kingdom,26.0,damaged,Damaged,2010-12-08
C537860,22295,-12,2010-12-08 16:15:00,1.65,16252.0,United Kingdom,19.8,,Unspecified,2010-12-08
C537860,22193,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,17.0,Changed Mind,Changed Mind,2010-12-08
C537860,22180,-1,2010-12-08 16:15:00,9.95,16252.0,United Kingdom,9.95,Changed Mind,Changed Mind,2010-12-08
C537860,21624,-3,2010-12-08 16:15:00,5.95,16252.0,United Kingdom,17.85,Late Delivery,Late Delivery,2010-12-08
C537860,21485,-3,2010-12-08 16:15:00,4.95,16252.0,United Kingdom,14.85,Wrong Item,Wrong Item,2010-12-08
C537860,20897,-6,2010-12-08 16:15:00,2.95,16252.0,United Kingdom,17.700000000000003,Late Delivery,Late Delivery,2010-12-08
C537860,37370,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,15.0,Changed Mind,Changed Mind,2010-12-08
C537860,22049,-25,2010-12-08 16:15:00,0.42,16252.0,United Kingdom,10.5,Defective,Defective,2010-12-08
C537860,21888,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,15.0,WRONG ITEM,Wrong Item,2010-12-08
C537860,21240,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,6.8,Changed Mind,Changed Mind,2010-12-08
C537860,21066,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,15.0,Changed Mind,Changed Mind,2010-12-08
C537860,20675,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,10.0,damaged,Damaged,2010-12-08
C537860,22192,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,17.0,damaged,Damaged,2010-12-08
C537860,21244,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,13.52,WRONG ITEM,Wrong Item,2010-12-08
C537860,21242,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,13.52,Changed Mind,Changed Mind,2010-12-08
C537860,20676,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,10.0,Wrong Item,Wrong Item,2010-12-08
C537860,79066K,-10,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,8.5,Wrong Item,Wrong Item,2010-12-08
C537860,22637,-6,2010-12-08 16:15:00,2.55,16252.0,United Kingdom,15.3,Damaged,Damaged,2010-12-08
C537860,22508,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,15.0,Late Delivery,Late Delivery,2010-12-08
C537860,21238,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,6.8,Wrong Item,Wrong Item,2010-12-08
537870,21486,-77,2010-12-08 17:08:00,0.0,,United Kingdom,0.0,Defective,Defective,2010-12-08
C537893,22450,-1,2010-12-09 10:14:00,3.35,12721.0,France,3.35,damaged,Damaged,2010-12-09
C537893,22634,-2,2010-12-09 10:14:00,9.95,12721.0,France,19.9,WRONG ITEM,Wrong Item,2010-12-09
C537893,22630,-2,2010-12-09 10:14:00,1.95,12721.0,France,3.9,Damaged,Damaged,2010-12-09
C537998,22727,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,15.0,Wrong Item,Wrong Item,2010-12-09
C537998,22725,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,15.0,,Unspecified,2010-12-09
537999,22034,-223,2010-12-09 11:44:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
538042,21763,-4,2010-12-09 13:10:00,0.0,,United Kingdom,0.0,,Unspecified,2010-12-09
538043,22833,-1,2010-12-09 13:10:00,0.0,,United Kingdom,0.0,,Unspecified,2010-12-09
538046,85008,-15,2010-12-09 13:12:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
538047,21429,-70,2010-12-09 13:13:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
C538052,22138,-1,2010-12-09 13:28:00,4.95,15181.0,United Kingdom,4.95,Changed Mind,Changed Mind,2010-12-09
538054,85167B,-24,2010-12-09 13:34:00,0.0,,United Kingdom,0.0,Defective,Defective,2010-12-09
538055,22454,-20,2010-12-09 13:34:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
538058,20966,-150,2010-12-09 13:38:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2010-12-09
C538059,84380,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,15.0,damaged,Damaged,2010-12-09
C538059,21535,-6,2010-12-09 13:38:00,2.55,14205.0,United Kingdom,15.3,Wrong Item,Wrong Item,2010-12-09
C538059,20914,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,17.700000000000003,WRONG ITEM,Wrong Item,2010-12-09
C538059,84378,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,15.0,Defective,Defective,2010-12-09
C538059,48188,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,15.9,,Unspecified,2010-12-09
C538059,22697,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,17.700000000000003,Damaged,Damaged,2010-12-09
C538059,48187,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,15.9,Wrong Item,Wrong Item,2010-12-09
C538059,22727,-4,2010-12-09 13:38:00,3.75,14205.0,United Kingdom,15.0,Wrong Item,Wrong Item,2010-12-09
C538059,22699,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,17.700000000000003,Wrong Item,Wrong Item,2010-12-09
C538059,22698,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,17.700000000000003,Damaged,Damaged,2010-12-09
C538059,21975,-24,2010-12-09 13:38:00,0.55,14205.0,United Kingdom,13.2,,Unspecified,2010-12-09
C538059,21533,-3,2010-12-09 13:38:00,4.95,14205.0,United Kingdom,14.85,Changed Mind,Changed Mind,2010-12-09
C538059,21217,-3,2010-12-09 13:38:00,9.95,14205.0,United Kingdom,29.85,WRONG ITEM,Wrong Item,2010-12-09
C538059,21210,-12,2010-12-09 13:38:00,1.45,14205.0,United Kingdom,17.4,Changed Mind,Changed Mind,2010-12-09
538061,21801,-38,2010-12-09 13:39:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2010-12-09
C538062,22139,-14,2010-12-09 13:40:00,4.25,17702.0,United Kingdom,59.5,Changed Mind,Changed Mind,2010-12-09
C538062,22329,-4,2010-12-09 13:40:00,1.65,17702.0,United Kingdom,6.6,WRONG ITEM,Wrong Item,2010-12-09
C538062,21430,-1,2010-12-09 13:40:00,3.75,17702.0,United Kingdom,3.75,Changed Mind,Changed Mind,2010-12-09
C538062,22168,-2,2010-12-09 13:40:00,8.5,17702.0,United Kingdom,17.0,Damaged,Damaged,2010-12-09
C538062,20973,-2,2010-12-09 13:40:00,0.65,17702.0,United Kingdom,1.3,damaged,Damaged,2010-12-09
C538066,22083,-1,2010-12-09 13:58:00,2.95,15738.0,United Kingdom,2.95,Wrong Item,Wrong Item,2010-12-09
538072,22423,-13,2010-12-09 14:10:00,0.0,,United Kingdom,0.0,Defective,Defective,2010-12-09
538074,21743,-80,2010-12-09 14:11:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
C538075,21284,-12,2010-12-09 14:12:00,1.69,13021.0,United Kingdom,20.28,Wrong Item,Wrong Item,2010-12-09
C538081,22630,-33,2010-12-09 14:29:00,1.95,16898.0,United Kingdom,64.35,Wrong Item,Wrong Item,2010-12-09
C538082,21864,-20,2010-12-09 14:30:00,2.1,13777.0,United Kingdom,42.0,damaged,Damaged,2010-12-09
C538083,85099B,-3,2010-12-09 14:40:00,1.95,15750.0,United Kingdom,5.85,damaged,Damaged,2010-12-09
C538083,22633,-4,2010-12-09 14:40:00,2.1,15750.0,United Kingdom,8.4,Changed Mind,Changed Mind,2010-12-09
C538084,22860,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,9.9,Wrong Item,Wrong Item,2010-12-09
C538084,22859,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,9.9,Damaged,Damaged,2010-12-09
C538085,82486,-1,2010-12-09 14:43:00,7.95,16350.0,United Kingdom,7.95,Damaged,Damaged,2010-12-09
C538085,21314,-1,2010-12-09 14:43:00,2.1,16350.0,United Kingdom,2.1,Changed Mind,Changed Mind,2010-12-09
C538085,82483,-1,2010-12-09 14:43:00,5.95,16350.0,United Kingdom,5.95,Wrong Item,Wrong Item,2010-12-09
C538088,84625C,-24,2010-12-09 14:45:00,0.85,14766.0,United Kingdom,20.4,Damaged,Damaged,2010-12-09
C538089,21906,-1,2010-12-09 14:47:00,6.75,18230.0,United Kingdom,6.75,Changed Mind,Changed Mind,2010-12-09
538090,20956,-723,2010-12-09 14:48:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2010-12-09
C538091,35400,-2,2010-12-09 14:48:00,8.95,16499.0,United Kingdom,17.9,,Unspecified,2010-12-09
538092,37467,-177,2010-12-09 14:49:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
C538098,22168,-1,2010-12-09 14:57:00,8.5,14441.0,United Kingdom,8.5,Late Delivery,Late Delivery,2010-12-09
C538099,72807C,-1,2010-12-09 14:58:00,4.25,15279.0,United Kingdom,4.25,Changed Mind,Changed Mind,2010-12-09
C538099,22457,-3,2010-12-09 14:58:00,2.95,15279.0,United Kingdom,8.850000000000001,Changed Mind,Changed Mind,2010-12-09
C538100,84798A,-12,2010-12-09 15:00:00,2.55,16579.0,United Kingdom,30.6,Late Delivery,Late Delivery,2010-12-09
C538102,84792,-2,2010-12-09 15:01:00,4.65,14047.0,United Kingdom,9.3,Late Delivery,Late Delivery,2010-12-09
C538103,22941,-2,2010-12-09 15:13:00,8.5,17442.0,United Kingdom,17.0,Changed Mind,Changed Mind,2010-12-09
C538105,79163,-1,2010-12-09 15:18:00,1.65,16781.0,United Kingdom,1.65,Changed Mind,Changed Mind,2010-12-09
C538105,21781,-1,2010-12-09 15:18:00,14.95,16781.0,United Kingdom,14.95,damaged,Damaged,2010-12-09
C538109,22780,-4,2010-12-09 15:23:00,4.25,16042.0,United Kingdom,17.0,Defective,Defective,2010-12-09
C538109,85048,-1,2010-12-09 15:23:00,7.95,16042.0,United Kingdom,7.95,Defective,Defective,2010-12-09
C538110,21232,-144,2010-12-09 15:24:00,1.06,17307.0,United Kingdom,152.64,Late Delivery,Late Delivery,2010-12-09
C538111,21830,-24,2010-12-09 15:24:00,0.42,17950.0,United Kingdom,10.08,Damaged,Damaged,2010-12-09
C538112,22072,-1,2010-12-09 15:28:00,3.75,14898.0,United Kingdom,3.75,Changed Mind,Changed Mind,2010-12-09
C538112,21777,-3,2010-12-09 15:28:00,7.95,14898.0,United Kingdom,23.85,WRONG ITEM,Wrong Item,2010-12-09
C538114,21275,-1,2010-12-09 15:29:00,16.95,14217.0,United Kingdom,16.95,Changed Mind,Changed Mind,2010-12-09
C538115,22178,-1,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,1.25,Wrong Item,Wrong Item,2010-12-09
C538115,22251,-9,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,11.25,Defective,Defective,2010-12-09
C538115,22233,-12,2010-12-09 15:30:00,1.65,16817.0,United Kingdom,19.8,Wrong Item,Wrong Item,2010-12-09
C538115,22230,-12,2010-12-09 15:30:00,0.85,16817.0,United Kingdom,10.2,Changed Mind,Changed Mind,2010-12-09
C538118,22910,-1,2010-12-09 15:33:00,2.95,17700.0,United Kingdom,2.95,Damaged,Damaged,2010-12-09
C538118,22784,-1,2010-12-09 15:33:00,4.95,17700.0,United Kingdom,4.95,Changed Mind,Changed Mind,2010-12-09
C538118,47594A,-1,2010-12-09 15:33:00,1.95,17700.0,United Kingdom,1.95,Defective,Defective,2010-12-09
C538119,22633,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,2.1,Changed Mind,Changed Mind,2010-12-09
C538119,22865,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,2.1,Changed Mind,Changed Mind,2010-12-09
C538119,21777,-2,2010-12-09 15:34:00,7.95,13136.0,United Kingdom,15.9,Wrong Item,Wrong Item,2010-12-09
C538121,22461,-1,2010-12-09 15:36:00,12.75,15535.0,United Kingdom,12.75,Wrong Item,Wrong Item,2010-12-09
C538122,22444,-1,2010-12-09 15:38:00,1.25,14696.0,United Kingdom,1.25,Changed Mind,Changed Mind,2010-12-09
C538123,22331,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,1.65,Wrong Item,Wrong Item,2010-12-09
C538123,22333,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,1.65,Late Delivery,Late Delivery,2010-12-09
C538123,22956,-2,2010-12-09 15:41:00,2.1,12605.0,Germany,4.2,Late Delivery,Late Delivery,2010-12-09
C538124,M,-4,2010-12-09 15:43:00,0.5,15329.0,United Kingdom,2.0,Wrong Item,Wrong Item,2010-12-09
C538124,22699,-1,2010-12-09 15:43:00,2.95,15329.0,United Kingdom,2.95,Damaged,Damaged,2010-12-09
C538124,22423,-1,2010-12-09 15:43:00,12.75,15329.0,United Kingdom,12.75,Damaged,Damaged,2010-12-09
538158,20892,-32,2010-12-09 17:17:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
538159,21324,-18,2010-12-09 17:17:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2010-12-09
538161,46000S,-100,2010-12-09 17:25:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2010-12-09
538162,46000M,-100,2010-12-09 17:25:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2010-12-09
C538164,35004B,-1,2010-12-09 17:32:00,1.95,14031.0,United Kingdom,1.95,WRONG ITEM,Wrong Item,2010-12-09
538173,22353,-28,2010-12-10 09:35:00,0.0,,United Kingdom,0.0,Defective,Defective,2010-12-10
C538189,M,-1,2010-12-10 10:35:00,133.08,,United Kingdom,133.08,,Unspecified,2010-12-10
538241,21431,-21,2010-12-10 12:00:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2010-12-10
538247,79067,-145,2010-12-10 12:09:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2010-12-10
C538314,22586,-47,2010-12-10 13:52:00,0.85,15514.0,United Kingdom,39.95,Damaged,Damaged,2010-12-10
C538341,84380,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,1.25,WRONG ITEM,Wrong Item,2010-12-10
C538341,22988,-36,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,45.0,Wrong Item,Wrong Item,2010-12-10
C538341,22988,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,15.0,Changed Mind,Changed Mind,2010-12-10
C538341,22976,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,15.0,Changed Mind,Changed Mind,2010-12-10
C538341,22976,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,15.0,Late Delivery,Late Delivery,2010-12-10
C538341,22976,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,15.0,Wrong Item,Wrong Item,2010-12-10
C538341,22973,-18,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,29.7,Changed Mind,Changed Mind,2010-12-10
C538341,22943,-6,2010-12-10 14:03:00,4.95,15514.0,United Kingdom,29.700000000000003,WRONG ITEM,Wrong Item,2010-12-10
C538341,22752,-96,2010-12-10 14:03:00,7.65,15514.0,United Kingdom,734.4000000000001,Changed Mind,Changed Mind,2010-12-10
C538341,22730,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Changed Mind,Changed Mind,2010-12-10
C538341,22730,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Changed Mind,Changed Mind,2010-12-10
C538341,22730,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,,Unspecified,2010-12-10
C538341,22729,-4,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,15.0,Wrong Item,Wrong Item,2010-12-10
C538341,22729,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Damaged,Damaged,2010-12-10
C538341,22728,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Late Delivery,Late Delivery,2010-12-10
C538341,22728,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,11.25,Changed Mind,Changed Mind,2010-12-10
C538341,22727,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,damaged,Damaged,2010-12-10
C538341,22727,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,7.5,Defective,Defective,2010-12-10
C538341,22727,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,7.5,Changed Mind,Changed Mind,2010-12-10
C538341,22727,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Damaged,Damaged,2010-12-10
C538341,22726,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Late Delivery,Late Delivery,2010-12-10
C538341,22726,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,7.5,Defective,Defective,2010-12-10
C538341,22726,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,11.25,Defective,Defective,2010-12-10
C538341,22726,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Wrong Item,Wrong Item,2010-12-10
C538341,22725,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,damaged,Damaged,2010-12-10
C538341,22725,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,Wrong Item,Wrong Item,2010-12-10
C538341,22725,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,11.25,Damaged,Damaged,2010-12-10
C538341,22725,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,3.75,WRONG ITEM,Wrong Item,2010-12-10
C538341,22621,-48,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,60.0,Late Delivery,Late Delivery,2010-12-10
C538341,22586,-1,2010-12-10 14:03:00,0.85,15514.0,United Kingdom,0.85,Changed Mind,Changed Mind,2010-12-10
C538341,22243,-6,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,9.9,damaged,Damaged,2010-12-10
C538341,22131,-1,2010-12-10 14:03:00,1.95,15514.0,United Kingdom,1.95,Damaged,Damaged,2010-12-10
C538341,22086,-1,2010-12-10 14:03:00,2.95,15514.0,United Kingdom,2.95,Damaged,Damaged,2010-12-10
C538341,21889,-24,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,30.0,Defective,Defective,2010-12-10
C538341,21731,-1,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,1.65,Damaged,Damaged,2010-12-10
C538341,21647,-1,2010-12-10 14:03:00,2.1,15514.0,United Kingdom,2.1,damaged,Damaged,2010-12-10
C538341,21644,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,1.25,,Unspecified,2010-12-10
C538341,21056,-1,2010-12-10 14:03:00,8.95,15514.0,United Kingdom,8.95,Wrong Item,Wrong Item,2010-12-10
C538341,16258A,-1,2010-12-10 14:03:00,0.42,15514.0,United Kingdom,0.42,,Unspecified,2010-12-10
C538344,22867,-12,2010-12-10 14:32:00,2.1,13448.0,United Kingdom,25.200000000000003,Damaged,Damaged,2010-12-10
C538350,85123A,-1,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,2.55,Changed Mind,Changed Mind,2010-12-10
C538350,21231,-11,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,11.66,damaged,Damaged,2010-12-10
C538350,21936,-3,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,7.649999999999999,,Unspecified,2010-12-10
C538350,20711,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,3.3,Changed Mind,Changed Mind,2010-12-10
C538350,85099F,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,3.3,Damaged,Damaged,2010-12-10
C538350,85099C,-1,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,1.65,Wrong Item,Wrong Item,2010-12-10
C538350,20718,-3,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,3.18,Changed Mind,Changed Mind,2010-12-10
C538350,85099B,-12,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,19.8,Changed Mind,Changed Mind,2010-12-10
